TIME;u(t);I(t)
1,32E-02;-4,4;-0,72
1,32E-02;-4,6;-0,76
1,32E-02;-4,2;-0,68
1,32E-02;-4,4;-0,68
1,32E-02;-4,2;-0,72
1,32E-02;-4,2;-0,76
1,32E-02;-4,6;-0,84
1,32E-02;-4,2;-0,72
1,32E-02;-4,2;-0,8
1,32E-02;-4;-0,72
1,32E-02;-4,4;-0,76
1,32E-02;-4,4;-0,76
1,32E-02;-4,2;-0,68
1,32E-02;-4;-0,84
1,32E-02;-4,8;-0,72
1,32E-02;-4,2;-0,76
1,32E-02;-4,4;-0,8
1,32E-02;-4,2;-0,76
1,32E-02;-4,4;-0,76
1,33E-02;-4,6;-0,72
1,33E-02;-4;-0,8
1,33E-02;-4,4;-0,8
1,33E-02;-4,4;-0,76
1,33E-02;-4,4;-0,8
1,33E-02;-4,6;-0,72
1,33E-02;-4;-0,84
1,33E-02;-4,4;-0,76
1,33E-02;-4,4;-0,84
1,33E-02;-4,2;-0,76
1,33E-02;-4,4;-0,8
1,33E-02;-4,4;-0,72
1,33E-02;-4,4;-0,8
1,33E-02;-4,2;-0,72
1,33E-02;-4,4;-0,72
1,33E-02;-4,2;-0,72
1,33E-02;-4,2;-0,8
1,33E-02;-4,4;-0,76
1,33E-02;-4,2;-0,8
1,33E-02;-4,4;-0,76
1,33E-02;-4,2;-0,8
1,33E-02;-4,6;-0,8
1,33E-02;-4,2;-0,72
1,33E-02;-4,4;-0,84
1,33E-02;-4,4;-0,8
1,34E-02;-4,4;-0,76
1,34E-02;-4,4;-0,76
1,34E-02;-4,2;-0,72
1,34E-02;-4,4;-0,76
1,34E-02;-4,2;-0,8
1,34E-02;-4,2;-0,72
1,34E-02;-4,4;-0,84
1,34E-02;-4,4;-0,76
1,34E-02;-4,2;-0,84
1,34E-02;-4,4;-0,76
1,34E-02;-4,4;-0,68
1,34E-02;-4,4;-0,76
1,34E-02;-4,2;-0,8
1,34E-02;-4,4;-0,84
1,34E-02;-4,2;-0,84
1,34E-02;-4,4;-0,88
1,34E-02;-4,6;-0,8
1,34E-02;-4,2;-0,84
1,34E-02;-4,4;-0,92
1,34E-02;-4,2;-0,8
1,34E-02;-4,6;-0,8
1,34E-02;-4,4;-0,88
1,34E-02;-4,6;-0,76
1,34E-02;-4,4;-0,8
1,34E-02;-4,4;-0,84
1,35E-02;-4,6;-0,84
1,35E-02;-4,6;-0,84
1,35E-02;-4;-0,96
1,35E-02;-4,2;-0,8
1,35E-02;-4,4;-0,88
1,35E-02;-4,4;-0,88
1,35E-02;-4,6;-0,88
1,35E-02;-4,6;-0,84
1,35E-02;-4,4;-0,88
1,35E-02;-4,2;-0,84
1,35E-02;-4,4;-0,88
1,35E-02;-4,6;-0,8
1,35E-02;-4,4;-0,8
1,35E-02;-4,4;-0,84
1,35E-02;-4,2;-0,96
1,35E-02;-4,2;-0,88
1,35E-02;-4,4;-0,88
1,35E-02;-4,2;-0,92
1,35E-02;-4,4;-0,8
1,35E-02;-4,4;-0,84
1,35E-02;-4,6;-0,84
1,35E-02;-4,4;-0,8
1,35E-02;-4,6;-0,84
1,35E-02;-4,2;-0,92
1,35E-02;-4,2;-0,88
1,36E-02;-4,4;-0,88
1,36E-02;-4,4;-0,92
1,36E-02;-4,2;-0,84
1,36E-02;-4,4;-0,84
1,36E-02;-4,4;-0,92
1,36E-02;-5;-0,88
1,36E-02;-4,6;-0,88
1,36E-02;-4,4;-0,84
1,36E-02;-4,4;-0,88
1,36E-02;-4,4;-0,88
1,36E-02;-4,8;-0,8
1,36E-02;-4,6;-0,88
1,36E-02;-4,6;-0,92
1,36E-02;-4,8;-0,8
1,36E-02;-4,2;-0,92
1,36E-02;-4,8;-1
1,36E-02;-4,4;-0,92
1,36E-02;-4,8;-0,92
1,36E-02;-4,6;-0,92
1,36E-02;-4,8;-0,84
1,36E-02;-4,8;-0,92
1,36E-02;-4,4;-0,96
1,36E-02;-4,6;-0,96
1,36E-02;-4,8;-0,96
1,36E-02;-4,6;-0,84
1,37E-02;-4,6;-0,92
1,37E-02;-4,8;-0,88
1,37E-02;-4,2;-0,88
1,37E-02;-4,4;-0,88
1,37E-02;-4,4;-0,88
1,37E-02;-4,4;-0,88
1,37E-02;-4,6;-0,92
1,37E-02;-4,8;-0,92
1,37E-02;-5;-0,96
1,37E-02;-4,2;-0,96
1,37E-02;-4,4;-0,88
1,37E-02;-4,8;-0,8
1,37E-02;-4,6;-0,92
1,37E-02;-4,6;-0,92
1,37E-02;-4,8;-0,88
1,37E-02;-4,6;-0,92
1,37E-02;-5;-0,92
1,37E-02;-4,4;-1
1,37E-02;-4,2;-0,92
1,37E-02;-4,8;-1
1,37E-02;-4,6;-0,92
1,37E-02;-4,6;-0,92
1,37E-02;-4,6;-0,92
1,37E-02;-4,8;-1,04
1,37E-02;-4,6;-0,96
1,38E-02;-4,6;-0,96
1,38E-02;-4,4;-0,96
1,38E-02;-4,6;-0,92
1,38E-02;-4,6;-0,96
1,38E-02;-4,8;-0,96
1,38E-02;-5;-1
1,38E-02;-4,8;-1
1,38E-02;-4,6;-0,96
1,38E-02;-5;-1,04
1,38E-02;-4,6;-1
1,38E-02;-4,4;-0,96
1,38E-02;-4,8;-0,92
1,38E-02;-4,2;-0,92
1,38E-02;-4,4;-1
1,38E-02;-4,6;-0,92
1,38E-02;-4,4;-0,92
1,38E-02;-4,8;-0,96
1,38E-02;-4,6;-0,96
1,38E-02;-4,6;-0,92
1,38E-02;-4,8;-0,96
1,38E-02;-4,4;-1,08
1,38E-02;-4,6;-0,96
1,38E-02;-4,6;-0,96
1,38E-02;-4,4;-1,04
1,38E-02;-4,6;-0,92
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1,08
1,39E-02;-4,6;-1,04
1,39E-02;-4,6;-0,96
1,39E-02;-4,8;-1,04
1,39E-02;-4,2;-1,04
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1,04
1,39E-02;-4,6;-1
1,39E-02;-4,6;-1
1,39E-02;-4,6;-1,08
1,39E-02;-4,8;-1,04
1,39E-02;-4,8;-1,12
1,39E-02;-4,6;-1,12
1,39E-02;-4,8;-1,08
1,39E-02;-4,6;-1,08
1,39E-02;-4,6;-1,08
1,39E-02;-4,6;-1
1,39E-02;-4,8;-1
1,39E-02;-4,8;-1,12
1,39E-02;-4,6;-1,04
1,39E-02;-4,8;-1
1,40E-02;-4,6;-1,04
1,40E-02;-4,8;-1,08
1,40E-02;-4,6;-1,04
1,40E-02;-4,2;-1,08
1,40E-02;-4,8;-1,12
1,40E-02;-4,4;-1,16
1,40E-02;-5;-1,16
1,40E-02;-4,8;-1
1,40E-02;-4,6;-1,08
1,40E-02;-4,8;-1,08
1,40E-02;-4,8;-1,12
1,40E-02;-5;-1,04
1,40E-02;-4,6;-1,08
1,40E-02;-4,8;-1,04
1,40E-02;-4,6;-1,16
1,40E-02;-4,6;-1,12
1,40E-02;-5;-1,12
1,40E-02;-4,2;-1,08
1,40E-02;-4,8;-1,12
1,40E-02;-5;-1,08
1,40E-02;-4,6;-1,12
1,40E-02;-4,6;-1,2
1,40E-02;-4,6;-1,12
1,40E-02;-4,6;-1,12
1,40E-02;-4,8;-1,12
1,41E-02;-4,6;-1,12
1,41E-02;-4,6;-1,2
1,41E-02;-4,6;-1,08
1,41E-02;-4,8;-1,16
1,41E-02;-4,8;-1,08
1,41E-02;-5;-1,24
1,41E-02;-4,8;-1,16
1,41E-02;-4,4;-1,12
1,41E-02;-4,4;-1,08
1,41E-02;-4,8;-1,16
1,41E-02;-4,6;-1,16
1,41E-02;-4,8;-1,16
1,41E-02;-4,8;-1,16
1,41E-02;-4,8;-1,12
1,41E-02;-4,8;-1,24
1,41E-02;-5;-1,2
1,41E-02;-5;-1,16
1,41E-02;-4,8;-1,24
1,41E-02;-4,6;-1,16
1,41E-02;-5;-1,16
1,41E-02;-4,6;-1,16
1,41E-02;-5;-1,2
1,41E-02;-4,8;-1,2
1,41E-02;-4,8;-1,16
1,41E-02;-5;-1,2
1,42E-02;-4,8;-1,28
1,42E-02;-4,8;-1,2
1,42E-02;-4,8;-1,28
1,42E-02;-4,8;-1,16
1,42E-02;-5,2;-1,2
1,42E-02;-4,8;-1,2
1,42E-02;-4,6;-1,24
1,42E-02;-5,2;-1,2
1,42E-02;-5;-1,2
1,42E-02;-4,8;-1,24
1,42E-02;-5;-1,24
1,42E-02;-4,8;-1,2
1,42E-02;-4,8;-1,24
1,42E-02;-4,6;-1,24
1,42E-02;-4,8;-1,2
1,42E-02;-4,6;-1,2
1,42E-02;-4,8;-1,24
1,42E-02;-4,6;-1,16
1,42E-02;-5;-1,32
1,42E-02;-4,6;-1,32
1,42E-02;-4,6;-1,28
1,42E-02;-5;-1,24
1,42E-02;-4,8;-1,24
1,42E-02;-4,8;-1,28
1,42E-02;-4,8;-1,24
1,43E-02;-4,8;-1,24
1,43E-02;-4,8;-1,28
1,43E-02;-4,8;-1,28
1,43E-02;-4,8;-1,24
1,43E-02;-5;-1,28
1,43E-02;-4,6;-1,24
1,43E-02;-5;-1,28
1,43E-02;-4,8;-1,36
1,43E-02;-5;-1,28
1,43E-02;-5;-1,28
1,43E-02;-4,6;-1,32
1,43E-02;-4,6;-1,32
1,43E-02;-4,6;-1,32
1,43E-02;-4,8;-1,28
1,43E-02;-4,8;-1,28
1,43E-02;-4,6;-1,28
1,43E-02;-5;-1,28
1,43E-02;-5;-1,28
1,43E-02;-5;-1,32
1,43E-02;-4,8;-1,32
1,43E-02;-5,2;-1,24
1,43E-02;-4,8;-1,36
1,43E-02;-4,8;-1,36
1,43E-02;-4,8;-1,28
1,43E-02;-4,8;-1,32
1,44E-02;-5;-1,36
1,44E-02;-4,6;-1,4
1,44E-02;-4,8;-1,4
1,44E-02;-5;-1,36
1,44E-02;-4,6;-1,4
1,44E-02;-4,8;-1,36
1,44E-02;-4,8;-1,36
1,44E-02;-5;-1,32
1,44E-02;-4,8;-1,32
1,44E-02;-5;-1,4
1,44E-02;-5;-1,32
1,44E-02;-4,6;-1,4
1,44E-02;-5;-1,4
1,44E-02;-5;-1,44
1,44E-02;-4,8;-1,28
1,44E-02;-5;-1,28
1,44E-02;-5;-1,32
1,44E-02;-4,8;-1,32
1,44E-02;-5;-1,4
1,44E-02;-4,6;-1,4
1,44E-02;-5;-1,48
1,44E-02;-5;-1,36
1,44E-02;-5;-1,36
1,44E-02;-5;-1,4
1,44E-02;-5;-1,4
1,45E-02;-5;-1,4
1,45E-02;-4,8;-1,4
1,45E-02;-4,8;-1,4
1,45E-02;-5;-1,4
1,45E-02;-5,2;-1,4
1,45E-02;-4,8;-1,4
1,45E-02;-5,2;-1,44
1,45E-02;-4,6;-1,36
1,45E-02;-4,8;-1,4
1,45E-02;-5;-1,36
1,45E-02;-5;-1,44
1,45E-02;-5;-1,44
1,45E-02;-4,8;-1,4
1,45E-02;-5;-1,36
1,45E-02;-5;-1,48
1,45E-02;-4,6;-1,4
1,45E-02;-5;-1,48
1,45E-02;-4,8;-1,44
1,45E-02;-5;-1,4
1,45E-02;-5;-1,36
1,45E-02;-5;-1,36
1,45E-02;-5;-1,4
1,45E-02;-5;-1,4
1,45E-02;-4,8;-1,52
1,45E-02;-4,8;-1,4
1,46E-02;-5;-1,44
1,46E-02;-4,8;-1,4
1,46E-02;-5;-1,44
1,46E-02;-5,2;-1,48
1,46E-02;-5;-1,44
1,46E-02;-4,6;-1,44
1,46E-02;-4,8;-1,44
1,46E-02;-4,8;-1,44
1,46E-02;-4,8;-1,52
1,46E-02;-4,8;-1,48
1,46E-02;-4,6;-1,36
1,46E-02;-5;-1,4
1,46E-02;-5;-1,4
1,46E-02;-4,8;-1,4
1,46E-02;-5,2;-1,48
1,46E-02;-4,8;-1,4
1,46E-02;-4,8;-1,48
1,46E-02;-4,8;-1,48
1,46E-02;-5;-1,48
1,46E-02;-4,8;-1,48
1,46E-02;-4,8;-1,44
1,46E-02;-5;-1,44
1,46E-02;-5;-1,48
1,46E-02;-5;-1,44
1,46E-02;-5;-1,44
1,47E-02;-5;-1,44
1,47E-02;-5;-1,44
1,47E-02;-5;-1,4
1,47E-02;-5;-1,4
1,47E-02;-5;-1,48
1,47E-02;-4,8;-1,4
1,47E-02;-4,8;-1,48
1,47E-02;-5;-1,52
1,47E-02;-4,8;-1,56
1,47E-02;-5;-1,4
1,47E-02;-5,4;-1,56
1,47E-02;-5;-1,52
1,47E-02;-5;-1,52
1,47E-02;-5;-1,44
1,47E-02;-4,8;-1,44
1,47E-02;-4,8;-1,44
1,47E-02;-5;-1,48
1,47E-02;-4,6;-1,4
1,47E-02;-5;-1,4
1,47E-02;-4,8;-1,44
1,47E-02;-4,8;-1,48
1,47E-02;-4,8;-1,48
1,47E-02;-4,8;-1,44
1,47E-02;-5;-1,52
1,47E-02;-4,8;-1,52
1,48E-02;-5;-1,52
1,48E-02;-4,8;-1,52
1,48E-02;-5;-1,52
1,48E-02;-5;-1,52
1,48E-02;-5;-1,52
1,48E-02;-5;-1,44
1,48E-02;-5,2;-1,48
1,48E-02;-5;-1,56
1,48E-02;-5;-1,56
1,48E-02;-5,2;-1,48
1,48E-02;-5;-1,48
1,48E-02;-4,6;-1,48
1,48E-02;-5;-1,56
1,48E-02;-5;-1,52
1,48E-02;-5;-1,48
1,48E-02;-4,8;-1,4
1,48E-02;-5,2;-1,44
1,48E-02;-4,8;-1,44
1,48E-02;-5;-1,48
1,48E-02;-4,6;-1,52
1,48E-02;-4,8;-1,4
1,48E-02;-5,2;-1,48
1,48E-02;-5,2;-1,52
1,48E-02;-4,8;-1,48
1,48E-02;-4,8;-1,56
1,49E-02;-4,6;-1,44
1,49E-02;-4,6;-1,52
1,49E-02;-4,8;-1,48
1,49E-02;-4,6;-1,56
1,49E-02;-5,2;-1,6
1,49E-02;-5;-1,48
1,49E-02;-4,8;-1,48
1,49E-02;-5,2;-1,48
1,49E-02;-4,8;-1,44
1,49E-02;-4,8;-1,48
1,49E-02;-5,4;-1,52
1,49E-02;-4,8;-1,48
1,49E-02;-5;-1,48
1,49E-02;-5;-1,44
1,49E-02;-5;-1,52
1,49E-02;-4,8;-1,48
1,49E-02;-4,8;-1,48
1,49E-02;-5;-1,48
1,49E-02;-4,8;-1,48
1,49E-02;-5,4;-1,44
1,49E-02;-5;-1,52
1,49E-02;-5;-1,44
1,49E-02;-5;-1,52
1,49E-02;-5;-1,44
1,49E-02;-4,8;-1,48
1,50E-02;-4,8;-1,44
1,50E-02;-5;-1,48
1,50E-02;-4,6;-1,44
1,50E-02;-5,2;-1,48
1,50E-02;-4,8;-1,44
1,50E-02;-4,8;-1,44
1,50E-02;-4,8;-1,44
1,50E-02;-5;-1,36
1,50E-02;-5;-1,44
1,50E-02;-4,8;-1,44
1,50E-02;-5;-1,44
1,50E-02;-4,8;-1,48
1,50E-02;-5;-1,4
1,50E-02;-4,6;-1,4
1,50E-02;-4,8;-1,44
1,50E-02;-4,6;-1,48
1,50E-02;-5;-1,44
1,50E-02;-4,6;-1,52
1,50E-02;-4,8;-1,4
1,50E-02;-5;-1,48
1,50E-02;-5;-1,44
1,50E-02;-5;-1,44
1,50E-02;-4,8;-1,36
1,50E-02;-5;-1,44
1,50E-02;-4,6;-1,44
1,51E-02;-4,8;-1,4
1,51E-02;-4,8;-1,48
1,51E-02;-5,4;-1,48
1,51E-02;-5;-1,36
1,51E-02;-4,8;-1,4
1,51E-02;-5;-1,4
1,51E-02;-4,8;-1,44
1,51E-02;-5;-1,4
1,51E-02;-4,8;-1,44
1,51E-02;-4,8;-1,4
1,51E-02;-4,6;-1,48
1,51E-02;-5;-1,44
1,51E-02;-4,8;-1,4
1,51E-02;-4,8;-1,44
1,51E-02;-5,2;-1,4
1,51E-02;-4,6;-1,32
1,51E-02;-4,8;-1,36
1,51E-02;-5;-1,36
1,51E-02;-5,2;-1,36
1,51E-02;-4,6;-1,44
1,51E-02;-4,8;-1,36
1,51E-02;-5;-1,28
1,51E-02;-5;-1,36
1,51E-02;-4,8;-1,4
1,51E-02;-4,8;-1,32
1,52E-02;-5;-1,48
1,52E-02;-4,6;-1,32
1,52E-02;-4,8;-1,4
1,52E-02;-5,2;-1,36
1,52E-02;-5;-1,28
1,52E-02;-5,2;-1,36
1,52E-02;-5;-1,4
1,52E-02;-5,2;-1,36
1,52E-02;-5,2;-1,36
1,52E-02;-5,2;-1,28
1,52E-02;-4,8;-1,4
1,52E-02;-4,8;-1,4
1,52E-02;-4,8;-1,28
1,52E-02;-5,2;-1,36
1,52E-02;-4,8;-1,28
1,52E-02;-5,2;-1,36
1,52E-02;-4,8;-1,28
1,52E-02;-5,2;-1,32
1,52E-02;-4,8;-1,32
1,52E-02;-4,6;-1,28
1,52E-02;-4,8;-1,24
1,52E-02;-5,2;-1,24
1,52E-02;-5;-1,28
1,52E-02;-4,6;-1,28
1,52E-02;-5;-1,32
1,53E-02;-5;-1,24
1,53E-02;-5;-1,24
1,53E-02;-5,2;-1,32
1,53E-02;-5;-1,28
1,53E-02;-4,8;-1,32
1,53E-02;-5;-1,28
1,53E-02;-4,6;-1,28
1,53E-02;-4,8;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-5;-1,28
1,53E-02;-4,8;-1,2
1,53E-02;-4,8;-1,28
1,53E-02;-4,6;-1,28
1,53E-02;-4,6;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-4,6;-1,24
1,53E-02;-4,6;-1,2
1,53E-02;-5,2;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-4,8;-1,24
1,53E-02;-4,8;-1,2
1,53E-02;-4,6;-1,2
1,53E-02;-4,8;-1,24
1,54E-02;-5;-1,12
1,54E-02;-5;-1,32
1,54E-02;-4,8;-1,2
1,54E-02;-5;-1,24
1,54E-02;-4,6;-1,2
1,54E-02;-5;-1,2
1,54E-02;-4,8;-1,2
1,54E-02;-5,2;-1,08
1,54E-02;-4,8;-1,2
1,54E-02;-4,6;-1,16
1,54E-02;-5;-1,2
1,54E-02;-5;-1,12
1,54E-02;-4,8;-1,12
1,54E-02;-4,8;-1,2
1,54E-02;-5;-1,16
1,54E-02;-4,6;-1,12
1,54E-02;-4,6;-1,24
1,54E-02;-5,4;-1,08
1,54E-02;-5;-1,12
1,54E-02;-4,6;-1,12
1,54E-02;-4,8;-1,16
1,54E-02;-5;-1,12
1,54E-02;-5;-1,16
1,54E-02;-5;-1,04
1,54E-02;-5;-1,16
1,55E-02;-5;-1,12
1,55E-02;-4,6;-1,08
1,55E-02;-5;-1,12
1,55E-02;-4,8;-1,12
1,55E-02;-4,8;-1,16
1,55E-02;-4,8;-1,12
1,55E-02;-4,6;-1,12
1,55E-02;-4,8;-1,04
1,55E-02;-4,8;-1,12
1,55E-02;-4,6;-1,12
1,55E-02;-5,2;-1,08
1,55E-02;-4,4;-1,08
1,55E-02;-4,6;-1,12
1,55E-02;-5;-1,04
1,55E-02;-4,8;-1
1,55E-02;-4,8;-0,96
1,55E-02;-5;-1,08
1,55E-02;-5;-1,04
1,55E-02;-4,4;-0,96
1,55E-02;-4,8;-0,96
1,55E-02;-4,4;-0,96
1,55E-02;-5;-0,96
1,55E-02;-4,6;-0,96
1,55E-02;-4,8;-1
1,55E-02;-4,6;-0,96
1,56E-02;-4,8;-0,96
1,56E-02;-4,8;-0,96
1,56E-02;-4,8;-0,92
1,56E-02;-5;-1
1,56E-02;-5;-0,96
1,56E-02;-5;-0,88
1,56E-02;-5;-1,08
1,56E-02;-4,6;-0,92
1,56E-02;-4,8;-0,96
1,56E-02;-4,8;-0,92
1,56E-02;-4,6;-1
1,56E-02;-4,8;-0,88
1,56E-02;-4,8;-0,92
1,56E-02;-4,6;-0,96
1,56E-02;-5,2;-0,96
1,56E-02;-5;-0,96
1,56E-02;-5;-0,92
1,56E-02;-5;-0,84
1,56E-02;-4,4;-0,92
1,56E-02;-5,2;-0,92
1,56E-02;-4,8;-0,92
1,56E-02;-4,8;-0,92
1,56E-02;-4,8;-0,84
1,56E-02;-4,8;-0,84
1,56E-02;-4,8;-0,8
1,57E-02;-4,8;-0,96
1,57E-02;-5;-0,84
1,57E-02;-5;-0,88
1,57E-02;-5,2;-0,8
1,57E-02;-5;-0,88
1,57E-02;-4,8;-0,92
1,57E-02;-4,6;-0,84
1,57E-02;-4,8;-0,84
1,57E-02;-4,8;-0,88
1,57E-02;-4,6;-0,8
1,57E-02;-4,8;-0,88
1,57E-02;-4,6;-0,88
1,57E-02;-4,8;-0,88
1,57E-02;-4,8;-0,84
1,57E-02;-4,8;-0,84
1,57E-02;-4,6;-0,84
1,57E-02;-5,2;-0,8
1,57E-02;-4,6;-0,84
1,57E-02;-5;-0,88
1,57E-02;-5,4;-0,8
1,57E-02;-4,8;-0,76
1,57E-02;-4,8;-0,76
1,57E-02;-4,8;-0,8
1,57E-02;-4,6;-0,76
1,57E-02;-4,8;-0,84
1,58E-02;-5;-0,8
1,58E-02;-4,6;-0,84
1,58E-02;-4,8;-0,84
1,58E-02;-4,6;-0,8
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,76
1,58E-02;-5;-0,76
1,58E-02;-4,6;-0,76
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,76
1,58E-02;-5;-0,76
1,58E-02;-4,6;-0,72
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,76
1,58E-02;-4,8;-0,68
1,58E-02;-5,2;-0,68
1,58E-02;-4,8;-0,68
1,58E-02;-4,8;-0,72
1,58E-02;-4,8;-0,76
1,58E-02;-4,8;-0,72
1,58E-02;-4,8;-0,6
1,58E-02;-4,8;-0,68
1,58E-02;-5;-0,68
1,59E-02;-4,8;-0,68
1,59E-02;-4,8;-0,68
1,59E-02;-4,8;-0,68
1,59E-02;-5;-0,68
1,59E-02;-4,6;-0,68
1,59E-02;-4,8;-0,64
1,59E-02;-4,4;-0,64
1,59E-02;-4,8;-0,64
1,59E-02;-4,8;-0,68
1,59E-02;-5;-0,6
1,59E-02;-4,8;-0,64
1,59E-02;-4,8;-0,64
1,59E-02;-5;-0,6
1,59E-02;-5;-0,64
1,59E-02;-4,6;-0,6
1,59E-02;-5;-0,6
1,59E-02;-4,8;-0,64
1,59E-02;-4,8;-0,6
1,59E-02;-4,8;-0,56
1,59E-02;-4,6;-0,64
1,59E-02;-4,8;-0,56
1,59E-02;-4,6;-0,56
1,59E-02;-4,8;-0,64
1,59E-02;-4,6;-0,64
1,59E-02;-4,6;-0,56
1,60E-02;-4,8;-0,56
1,60E-02;-4,6;-0,52
1,60E-02;-4,6;-0,56
1,60E-02;-5;-0,52
1,60E-02;-4,6;-0,56
1,60E-02;-5;-0,56
1,60E-02;-4,8;-0,56
1,60E-02;-5;-0,48
1,60E-02;-4,6;-0,52
1,60E-02;-4,6;-0,64
1,60E-02;-4,8;-0,6
1,60E-02;-4,6;-0,52
1,60E-02;-4,6;-0,56
1,60E-02;-4,8;-0,52
1,60E-02;-4,8;-0,52
1,60E-02;-5;-0,56
1,60E-02;-4,8;-0,52
1,60E-02;-5,2;-0,52
1,60E-02;-4,6;-0,52
1,60E-02;-4,6;-0,48
1,60E-02;-4,8;-0,52
1,60E-02;-4,8;-0,48
1,60E-02;-4,6;-0,48
1,60E-02;-4,6;-0,44
1,60E-02;-4,8;-0,44
1,61E-02;-5;-0,44
1,61E-02;-5;-0,48
1,61E-02;-5,2;-0,52
1,61E-02;-4,8;-0,48
1,61E-02;-5;-0,4
1,61E-02;-4,8;-0,48
1,61E-02;-4,8;-0,44
1,61E-02;-4,8;-0,4
1,61E-02;-4,8;-0,4
1,61E-02;-4,8;-0,4
1,61E-02;-4,6;-0,44
1,61E-02;-4,6;-0,48
1,61E-02;-4,8;-0,4
1,61E-02;-4,8;-0,4
1,61E-02;-4,4;-0,36
1,61E-02;-5;-0,4
1,61E-02;-4,6;-0,4
1,61E-02;-4,8;-0,32
1,61E-02;-4,8;-0,28
1,61E-02;-4,6;-0,36
1,61E-02;-4,6;-0,36
1,61E-02;-4,6;-0,32
1,61E-02;-4,6;-0,4
1,61E-02;-4,6;-0,36
1,61E-02;-4,6;-0,4
1,62E-02;-5;-0,44
1,62E-02;-4,8;-0,36
1,62E-02;-4,4;-0,32
1,62E-02;-4,8;-0,4
1,62E-02;-4,6;-0,36
1,62E-02;-4,4;-0,32
1,62E-02;-4,8;-0,32
1,62E-02;-4,6;-0,28
1,62E-02;-4,8;-0,32
1,62E-02;-4,6;-0,24
1,62E-02;-4,6;-0,32
1,62E-02;-4,6;-0,4
1,62E-02;-4,6;-0,4
1,62E-02;-4,8;-0,32
1,62E-02;-4,8;-0,24
1,62E-02;-4,6;-0,28
1,62E-02;-4,6;-0,36
1,62E-02;-4,6;-0,32
1,62E-02;-4,4;-0,24
1,62E-02;-4,6;-0,32
1,62E-02;-5;-0,28
1,62E-02;-5;-0,32
1,62E-02;-4,8;-0,28
1,62E-02;-5;-0,32
1,62E-02;-5;-0,32
1,63E-02;-4,8;-0,24
1,63E-02;-4,8;-0,28
1,63E-02;-4,8;-0,24
1,63E-02;-4,8;-0,24
1,63E-02;-5;-0,24
1,63E-02;-4,6;-0,28
1,63E-02;-4,8;-0,36
1,63E-02;-4,8;-0,28
1,63E-02;-4,8;-0,24
1,63E-02;-4,6;-0,24
1,63E-02;-4,6;-0,2
1,63E-02;-4,8;-0,24
1,63E-02;-4,6;-0,24
1,63E-02;-4,6;-0,24
1,63E-02;-4,8;-0,28
1,63E-02;-4,8;-0,24
1,63E-02;-4,8;-0,2
1,63E-02;-4,6;-0,16
1,63E-02;-4,6;-0,24
1,63E-02;-4,6;-0,28
1,63E-02;-4,6;-0,24
1,63E-02;-4,6;-0,24
1,63E-02;-4,8;-0,24
1,63E-02;-4,6;-0,24
1,63E-02;-4,8;-0,24
1,64E-02;-4,4;-0,24
1,64E-02;-5;-0,16
1,64E-02;-4,6;-0,2
1,64E-02;-4,6;-0,24
1,64E-02;-4,8;-0,2
1,64E-02;-4,6;-0,12
1,64E-02;-4,6;-0,2
1,64E-02;-4,6;-0,2
1,64E-02;-4,6;-0,2
1,64E-02;-4,6;-0,24
1,64E-02;-4,6;-0,16
1,64E-02;-4,8;-0,16
1,64E-02;-4,8;-0,12
1,64E-02;-4,8;-0,16
1,64E-02;-4,6;-0,2
1,64E-02;-4,4;-0,24
1,64E-02;-4,6;-0,16
1,64E-02;-4,8;-0,08
1,64E-02;-5;-0,08
1,64E-02;-4,8;-0,2
1,64E-02;-4,4;-0,16
1,64E-02;-4,4;-0,08
1,64E-02;-4,8;-0,12
1,64E-02;-4,6;-0,12
1,64E-02;-4,8;-0,12
1,65E-02;-4,4;-0,16
1,65E-02;-4,6;-0,2
1,65E-02;-4,6;-0,2
1,65E-02;-4,4;-0,16
1,65E-02;-4,6;-0,2
1,65E-02;-4,8;-0,12
1,65E-02;-4,4;-0,12
1,65E-02;-4,6;-0,16
1,65E-02;-4,6;-0,12
1,65E-02;-4,6;-0,16
1,65E-02;-4,6;-0,12
1,65E-02;-4,6;-0,08
1,65E-02;-4,4;-0,08
1,65E-02;-4,8;-0,12
1,65E-02;-4,6;-0,12
1,65E-02;-4,6;-0,16
1,65E-02;-4,8;-0,16
1,65E-02;-4,4;-0,16
1,65E-02;-4,6;-0,08
1,65E-02;-4,4;-0,04
1,65E-02;-4,6;-0,16
1,65E-02;-4,4;-0,16
1,65E-02;-4,6;-0,08
1,65E-02;-4,8;-0,16
1,65E-02;-4,4;-0,08
1,66E-02;-4,6;-0,12
1,66E-02;-4,4;-0,08
1,66E-02;-4,6;-0,04
